userId,movieId,rating,timestamp,user_encoded,movie_encoded
1,1291,5.0,2000-07-30 18:31:49,0,989
1,3703,5.0,2000-07-30 18:31:49,0,2761
1,110,4.0,2000-07-30 18:36:16,0,97
1,940,5.0,2000-07-30 18:36:16,0,720
1,1954,5.0,2000-07-30 18:36:16,0,1430
1,2947,5.0,2000-07-30 18:36:16,0,2216
1,2948,5.0,2000-07-30 18:36:31,0,2217
1,2000,4.0,2000-07-30 18:36:51,0,1474
1,6,4.0,2000-07-30 18:37:04,0,5
1,2427,5.0,2000-07-30 18:37:22,0,1825
1,2529,5.0,2000-07-30 18:37:22,0,1904
1,2993,5.0,2000-07-30 18:37:22,0,2254
1,592,4.0,2000-07-30 18:37:51,0,509
1,2991,5.0,2000-07-30 18:37:51,0,2252
1,3527,4.0,2000-07-30 18:37:51,0,2632
1,3639,4.0,2000-07-30 18:37:51,0,2709
1,1275,5.0,2000-07-30 18:38:10,0,973
1,1573,5.0,2000-07-30 18:38:10,0,1180
1,2916,4.0,2000-07-30 18:38:10,0,2192
1,316,3.0,2000-07-30 18:38:30,0,275
1,1408,3.0,2000-07-30 18:38:30,0,1083
1,2273,4.0,2000-07-30 18:38:30,0,1690
1,2406,4.0,2000-07-30 18:38:30,0,1805
1,2528,3.0,2000-07-30 18:38:48,0,1903
1,3441,5.0,2000-07-30 18:38:48,0,2570
1,480,4.0,2000-07-30 18:39:06,0,418
1,1587,5.0,2000-07-30 18:39:06,0,1189
1,423,3.0,2000-07-30 18:39:23,0,367
1,3729,5.0,2000-07-30 18:39:23,0,2784
1,2640,4.0,2000-07-30 18:39:37,0,1985
1,70,3.0,2000-07-30 18:40:00,0,62
1,733,4.0,2000-07-30 18:40:00,0,592
1,1049,5.0,2000-07-30 18:40:00,0,801
1,2058,5.0,2000-07-30 18:40:00,0,1525
1,3740,4.0,2000-07-30 18:40:17,0,2794
1,2366,4.0,2000-07-30 18:41:02,0,1767
1,919,5.0,2000-07-30 18:41:15,0,701
1,2987,5.0,2000-07-30 18:41:35,0,2248
1,3168,4.0,2000-07-30 18:41:35,0,2386
1,1127,4.0,2000-07-30 18:41:53,0,855
1,2414,3.0,2000-07-30 18:41:53,0,1813
1,2115,5.0,2000-07-30 18:42:09,0,1575
1,590,4.0,2000-07-30 18:42:26,0,508
1,349,4.0,2000-07-30 18:42:43,0,307
1,648,3.0,2000-07-30 18:42:43,0,546
1,2046,4.0,2000-07-30 18:42:43,0,1515
1,362,5.0,2000-07-30 18:43:08,0,320
1,2099,4.0,2000-07-30 18:43:08,0,1561
1,2470,5.0,2000-07-30 18:43:08,0,1857
1,2617,2.0,2000-07-30 18:43:08,0,1971
1,1552,4.0,2000-07-30 18:43:40,0,1170
1,1676,3.0,2000-07-30 18:43:40,0,1260
1,2450,4.0,2000-07-30 18:43:40,0,1841
1,2641,5.0,2000-07-30 18:43:40,0,1986
1,552,4.0,2000-07-30 18:44:13,0,484
1,736,3.0,2000-07-30 18:44:13,0,594
1,1031,5.0,2000-07-30 18:44:13,0,788
1,1377,3.0,2000-07-30 18:44:13,0,1059
1,2094,5.0,2000-07-30 18:44:13,0,1556
1,1023,5.0,2000-07-30 18:44:41,0,781
1,1,4.0,2000-07-30 18:45:03,0,0
1,1282,5.0,2000-07-30 18:45:03,0,980
1,2761,5.0,2000-07-30 18:45:03,0,2076
1,2899,5.0,2000-07-30 18:45:03,0,2181
1,1025,5.0,2000-07-30 18:46:31,0,783
1,1032,5.0,2000-07-30 18:46:31,0,789
1,2048,5.0,2000-07-30 18:46:31,0,1516
1,2137,5.0,2000-07-30 18:46:31,0,1594
1,2139,5.0,2000-07-30 18:46:31,0,1596
1,3034,5.0,2000-07-30 18:46:31,0,2285
1,596,5.0,2000-07-30 18:47:18,0,513
1,661,5.0,2000-07-30 18:47:18,0,551
1,2078,5.0,2000-07-30 18:47:18,0,1542
1,2090,5.0,2000-07-30 18:47:18,0,1552
1,2096,4.0,2000-07-30 18:47:18,0,1558
1,2141,5.0,2000-07-30 18:47:18,0,1598
1,1029,5.0,2000-07-30 18:47:35,0,786
1,1024,5.0,2000-07-30 18:47:56,0,782
1,2116,5.0,2000-07-30 18:47:56,0,1576
1,1030,3.0,2000-07-30 18:48:23,0,787
1,2033,5.0,2000-07-30 18:48:23,0,1504
1,4006,4.0,2000-07-30 18:48:23,0,2987
1,50,5.0,2000-07-30 18:48:51,0,46
1,608,5.0,2000-07-30 18:48:51,0,520
1,1089,5.0,2000-07-30 18:49:11,0,827
1,1213,5.0,2000-07-30 18:49:11,0,913
1,1617,5.0,2000-07-30 18:49:11,0,1217
1,296,3.0,2000-07-30 18:49:27,0,257
1,2268,4.0,2000-07-30 18:49:49,0,1686
1,2580,5.0,2000-07-30 18:50:00,0,1945
1,1396,3.0,2000-07-30 18:50:17,0,1075
1,1804,5.0,2000-07-30 18:50:34,0,1331
1,2985,4.0,2000-07-30 18:50:34,0,2246
1,1620,4.0,2000-07-30 18:50:56,0,1219
1,1805,4.0,2000-07-30 18:50:56,0,1332
1,2616,4.0,2000-07-30 18:51:20,0,1970
1,2389,2.0,2000-07-30 18:51:34,0,1789
1,3247,3.0,2000-07-30 18:51:48,0,2432
1,2387,5.0,2000-07-30 18:52:03,0,1787
1,954,5.0,2000-07-30 18:53:39,0,734
1,1208,4.0,2000-07-30 18:54:10,0,908
1,2329,5.0,2000-07-30 18:54:23,0,1733
2,318,3.0,2015-10-24 19:27:15,1,277
2,79132,4.0,2015-10-24 19:27:21,1,7355
2,131724,5.0,2015-10-24 19:27:31,1,8810
2,115713,3.5,2015-10-24 19:27:34,1,8532
2,99114,3.5,2015-10-24 19:27:54,1,8045
2,112552,4.0,2015-10-24 19:28:02,1,8448
2,3578,4.0,2015-10-24 19:28:05,1,2670
2,91529,3.5,2015-10-24 19:28:11,1,7750
2,74458,4.0,2015-10-24 19:28:46,1,7241
2,91658,2.5,2015-10-24 19:28:58,1,7758
2,77455,3.0,2015-10-24 19:29:01,1,7306
2,6874,4.0,2015-10-24 19:29:12,1,4607
2,8798,3.5,2015-10-24 19:29:20,1,5294
2,106782,5.0,2015-10-24 19:29:26,1,8287
2,71535,3.0,2015-10-24 19:29:34,1,7137
2,60756,5.0,2015-10-24 19:29:40,1,6784
2,46970,4.0,2015-10-24 19:30:13,1,6236
2,333,4.0,2015-10-24 19:30:29,1,291
2,48516,4.0,2015-10-24 19:31:04,1,6298
2,58559,4.5,2015-10-24 19:32:21,1,6693
2,109487,3.0,2015-10-24 19:32:25,1,8358
2,68157,4.5,2015-10-24 19:32:34,1,6993
2,86345,4.0,2015-10-24 19:32:46,1,7572
3,1275,3.5,2011-05-27 02:28:43,2,973
3,2105,2.0,2011-05-27 02:32:39,2,1566
3,1371,3.0,2011-05-27 02:32:41,2,1053
3,914,0.5,2011-05-27 02:32:47,2,696
3,1263,0.5,2011-05-27 02:32:49,2,961
3,2080,0.5,2011-05-27 02:32:52,2,1543
3,31,0.5,2011-05-27 02:32:58,2,30
3,720,0.5,2011-05-27 02:33:15,2,585
3,3703,5.0,2011-05-27 02:33:23,2,2761
3,849,5.0,2011-05-27 02:33:31,2,656
3,647,0.5,2011-05-27 02:33:39,2,545
3,1272,0.5,2011-05-27 02:33:44,2,970
3,1093,0.5,2011-05-27 02:33:47,2,831
3,2288,4.0,2011-05-27 02:33:51,2,1700
3,3210,0.5,2011-05-27 02:33:58,2,2414
3,6835,5.0,2011-05-27 02:34:30,2,4588
3,7991,5.0,2011-05-27 02:34:44,2,5070
3,5746,5.0,2011-05-27 02:35:08,2,4039
3,5181,5.0,2011-05-27 02:35:18,2,3729
3,4518,5.0,2011-05-27 02:36:10,2,3330
3,70946,5.0,2011-05-27 02:36:55,2,7097
3,5919,5.0,2011-05-27 02:37:05,2,4116
3,2851,5.0,2011-05-27 02:38:45,2,2140
3,26409,4.5,2011-05-27 02:39:53,2,5491
3,1587,4.5,2011-05-27 02:40:03,2,1189
3,5764,4.5,2011-05-27 02:40:21,2,4044
3,7899,4.5,2011-05-27 02:40:36,2,5042
3,3024,4.5,2011-05-27 02:40:54,2,2278
3,72378,0.5,2011-05-27 02:42:44,2,7168
3,2018,0.5,2011-05-27 02:42:55,2,1492
3,1302,0.5,2011-05-27 02:43:09,2,999
4,171,3.0,1999-12-13 09:47:08,3,143
4,902,4.0,1999-12-13 09:47:26,3,684
4,417,2.0,1999-12-13 09:47:47,3,361
4,1304,3.0,1999-12-13 09:47:47,3,1001
4,2351,4.0,1999-12-13 09:47:47,3,1752
4,2959,2.0,1999-12-13 09:48:48,3,2224
4,2712,2.0,1999-12-13 09:49:02,3,2035
4,162,5.0,1999-12-13 09:49:31,3,135
4,599,2.0,1999-12-13 09:49:47,3,515
4,759,3.0,1999-12-13 09:50:01,3,604
4,538,5.0,1999-12-13 09:50:36,3,471
4,368,4.0,1999-12-13 09:51:30,3,326
4,1283,5.0,1999-12-13 09:51:30,3,981
4,2019,2.0,1999-12-13 09:51:30,3,1493
4,2921,4.0,1999-12-13 09:51:48,3,2196
4,2843,5.0,1999-12-13 09:53:34,3,2135
4,2583,5.0,1999-12-13 09:54:23,3,1948
4,1079,2.0,1999-12-13 09:55:46,3,818
4,2973,2.0,1999-12-13 09:55:46,3,2236
4,1199,2.0,1999-12-13 09:56:07,3,900
4,1967,5.0,1999-12-13 09:56:07,3,1443
4,2692,5.0,1999-12-13 09:56:53,3,2019
4,2076,4.0,1999-12-13 09:57:32,3,1540
4,215,5.0,1999-12-13 09:57:58,3,183
4,509,1.0,1999-12-13 09:58:26,3,444
4,800,4.0,1999-12-13 09:58:26,3,628
4,1733,5.0,1999-12-13 09:59:03,3,1298
4,2390,5.0,1999-12-13 09:59:24,3,1790
4,319,5.0,1999-12-13 09:59:42,3,278
4,1025,4.0,1999-12-13 10:00:32,3,783
4,190,2.0,1999-12-13 10:00:59,3,161
4,260,5.0,1999-12-13 10:00:59,3,224
4,457,5.0,1999-12-13 10:00:59,3,398
4,1084,5.0,1999-12-13 10:00:59,3,823
4,553,2.0,1999-12-13 10:01:41,3,485
4,1073,4.0,1999-12-13 10:04:43,3,815
4,919,5.0,1999-12-13 10:05:21,3,701
4,2078,5.0,1999-12-13 10:05:21,3,1542
4,899,4.0,1999-12-13 10:07:33,3,681
4,1282,5.0,1999-12-13 10:07:33,3,980
4,1288,4.0,1999-12-13 10:07:33,3,986
4,1947,5.0,1999-12-13 10:07:33,3,1423
4,588,4.0,1999-12-13 10:07:50,3,506
4,914,5.0,1999-12-13 10:07:50,3,696
4,1213,4.0,1999-12-13 10:08:49,3,913
4,2203,4.0,1999-12-13 10:08:49,3,1649
4,1449,5.0,1999-12-13 10:09:27,3,1112
4,1517,4.0,1999-12-13 10:09:50,3,1153
4,2683,4.0,1999-12-13 10:09:50,3,2013
4,904,4.0,1999-12-13 10:10:37,3,686
4,1617,2.0,1999-12-13 10:10:37,3,1217
4,2467,4.0,1999-12-13 10:10:58,3,1854
4,492,5.0,1999-12-13 10:11:12,3,429
4,1732,4.0,1999-12-13 10:11:29,3,1297
4,648,3.0,1999-12-13 10:11:46,3,546
4,1597,1.0,1999-12-13 10:11:46,3,1198
4,3044,5.0,1999-12-13 10:12:00,3,2295
4,1719,4.0,1999-12-13 10:12:36,3,1289
4,296,1.0,1999-12-14 12:09:10,3,257
4,2571,1.0,1999-12-14 12:09:45,3,1938
4,47,2.0,1999-12-14 12:10:25,3,43
4,32,2.0,1999-12-14 12:10:47,3,31
4,1466,4.0,1999-12-14 12:11:32,3,1123
4,235,2.0,1999-12-14 12:11:53,3,201
4,2770,2.0,1999-12-14 12:12:33,3,2083
4,920,5.0,1999-12-14 12:13:22,3,702
4,1046,5.0,1999-12-14 12:14:14,3,799
4,1077,5.0,1999-12-14 12:14:52,3,816
4,1391,1.0,1999-12-14 12:16:06,3,1070
4,908,5.0,1999-12-14 12:18:22,3,690
4,912,5.0,1999-12-14 12:18:22,3,694
4,910,5.0,1999-12-14 12:19:49,3,692
4,1250,5.0,1999-12-14 12:20:08,3,948
4,2186,5.0,1999-12-14 12:20:08,3,1639
4,1203,5.0,1999-12-14 12:20:25,3,904
4,1834,5.0,1999-12-14 12:22:14,3,1347
4,475,5.0,1999-12-14 12:24:50,3,413
4,1704,1.0,1999-12-19 18:43:35,3,1283
4,222,1.0,1999-12-19 18:44:00,3,189
4,345,4.0,1999-12-19 18:44:23,3,303
4,1895,4.0,1999-12-19 18:46:19,3,1383
4,2282,1.0,1999-12-19 18:47:18,3,1696
4,3481,2.0,2000-07-25 15:17:23,3,2601
4,3365,5.0,2000-07-25 15:18:49,3,2514
4,3508,5.0,2000-07-25 15:19:11,3,2619
4,58,3.0,2000-07-25 15:20:44,3,52
4,265,5.0,2000-07-25 15:21:08,3,228
4,342,5.0,2000-07-25 15:21:40,3,300
4,1094,3.0,2000-07-25 15:21:40,3,832
4,1188,5.0,2000-07-25 15:21:40,3,890
4,930,5.0,2000-07-25 15:22:51,3,711
4,1198,3.0,2000-07-25 15:25:28,3,899
4,1259,4.0,2000-07-25 15:25:28,3,957
4,1196,5.0,2000-07-25 15:26:03,3,897
4,1197,5.0,2000-07-25 15:26:03,3,898
4,1291,4.0,2000-07-25 15:26:03,3,989
4,539,1.0,2000-07-25 15:27:12,3,472
4,3175,1.0,2000-07-25 15:28:50,3,2391
4,2336,2.0,2000-07-25 15:29:24,3,1740
4,3788,3.0,2000-07-25 15:31:25,3,2827
4,3160,4.0,2000-07-25 15:32:01,3,2380
4,2858,5.0,2000-07-25 15:32:20,3,2144
4,1179,4.0,2000-07-25 15:33:00,3,883
4,1211,1.0,2000-07-25 15:33:25,3,911
4,1225,4.0,2000-07-25 15:35:26,3,925
4,1734,3.0,2000-07-25 15:35:57,3,1299
4,3386,4.0,2000-07-25 15:36:35,3,2523
4,1892,2.0,2000-07-25 15:37:11,3,1380
4,2791,5.0,2000-07-25 15:40:28,3,2096
4,1086,5.0,2000-07-25 15:42:03,3,825
4,1103,5.0,2000-07-25 15:42:03,3,839
4,3176,4.0,2000-07-25 15:42:51,3,2392
4,3204,4.0,2000-07-25 15:43:48,3,2411
4,2174,5.0,2000-07-25 15:44:15,3,1627
4,1219,4.0,2000-07-25 15:46:01,3,919
4,593,5.0,2000-07-25 15:46:26,3,510
4,2762,4.0,2000-07-25 15:46:26,3,2077
4,608,5.0,2000-07-25 15:46:48,3,520
4,2204,5.0,2000-07-25 15:46:48,3,1650
4,1907,3.0,2000-07-25 15:55:05,3,1389
4,1057,3.0,2000-07-25 15:56:18,3,808
4,3083,5.0,2000-07-26 14:41:27,3,2326
4,176,5.0,2000-07-26 14:42:45,3,148
4,2324,1.0,2000-07-26 14:43:10,3,1729
4,2359,4.0,2000-07-26 14:43:10,3,1760
4,1885,3.0,2000-07-26 14:43:37,3,1375
4,1883,4.0,2000-07-26 14:44:02,3,1373
4,232,5.0,2000-07-26 14:44:44,3,198
4,1265,4.0,2000-07-26 14:44:44,3,963
4,1966,2.0,2000-07-26 14:44:44,3,1442
4,2599,5.0,2000-07-26 14:44:44,3,1959
4,892,4.0,2000-07-26 14:45:14,3,676
4,1914,4.0,2000-07-26 14:45:14,3,1395
4,125,5.0,2000-07-26 14:45:58,3,108
4,1641,4.0,2000-07-26 14:45:58,3,1231
4,3358,3.0,2000-07-26 14:45:58,3,2507
4,52,3.0,2000-07-26 14:46:26,3,47
4,348,4.0,2000-07-26 14:46:26,3,306
4,1500,4.0,2000-07-26 14:47:10,3,1145
4,357,3.0,2000-07-26 14:55:06,3,315
4,2395,3.0,2000-07-26 14:55:06,3,1795
4,3255,4.0,2000-07-26 14:55:06,3,2440
4,898,5.0,2000-07-26 14:55:47,3,680
4,3079,3.0,2000-07-28 09:56:37,3,2323
4,1183,1.0,2000-07-28 10:01:53,3,885
4,2763,1.0,2000-07-28 10:03:41,3,2078
4,595,3.0,2001-04-09 20:36:49,3,512
4,2997,4.0,2001-04-09 20:36:50,3,2257
4,4074,3.0,2001-04-09 20:37:45,3,3038
4,4144,3.0,2001-04-09 20:38:05,3,3083
4,4239,5.0,2001-04-09 20:38:05,3,3147
4,4166,3.0,2001-04-09 20:38:20,3,3099
4,4034,5.0,2001-04-09 20:39:13,3,3012
4,106,4.0,2001-04-09 20:39:44,3,94
4,450,2.0,2001-04-09 20:40:28,3,391
4,4020,3.0,2001-04-09 20:40:56,3,3000
4,247,3.0,2001-04-09 20:41:34,3,211
4,2628,1.0,2001-04-09 20:41:34,3,1978
4,3489,1.0,2001-04-09 20:41:48,3,2604
4,126,1.0,2001-04-09 20:42:00,3,109
4,1860,2.0,2001-04-09 20:43:21,3,1362
4,1266,4.0,2001-04-09 20:43:57,3,964
4,937,3.0,2001-04-09 20:44:45,3,718
4,3996,4.0,2001-04-09 20:45:30,3,2979
4,3911,3.0,2001-04-09 20:45:49,3,2912
4,4033,4.0,2001-04-09 20:45:49,3,3011
4,3967,4.0,2001-04-09 20:46:04,3,2955
4,3851,5.0,2001-04-09 20:46:20,3,2876
4,4021,4.0,2001-04-09 20:46:20,3,3001
4,4027,3.0,2001-04-09 20:46:41,3,3006
4,3538,2.0,2001-04-09 20:46:52,3,2640
4,4029,3.0,2001-04-09 20:47:06,3,3007
5,590,5.0,1996-11-08 06:32:27,4,508
5,592,3.0,1996-11-08 06:32:27,4,509
5,150,3.0,1996-11-08 06:32:28,4,123
5,296,5.0,1996-11-08 06:32:28,4,257
5,380,2.0,1996-11-08 06:32:28,4,337
5,457,4.0,1996-11-08 06:33:21,4,398
5,588,4.0,1996-11-08 06:33:21,4,506
5,153,3.0,1996-11-08 06:33:22,4,126
5,344,3.0,1996-11-08 06:33:22,4,302
5,316,2.0,1996-11-08 06:33:52,4,275
5,349,3.0,1996-11-08 06:33:52,4,307
5,595,5.0,1996-11-08 06:33:52,4,512
5,110,4.0,1996-11-08 06:34:40,4,97
5,318,3.0,1996-11-08 06:34:40,4,277
5,34,4.0,1996-11-08 06:34:41,4,32
5,50,4.0,1996-11-08 06:34:41,4,46
5,364,3.0,1996-11-08 06:34:42,4,322
5,527,5.0,1996-11-08 06:36:00,4,461
5,39,3.0,1996-11-08 06:36:01,4,35
5,1,4.0,1996-11-08 06:36:02,4,0
5,597,3.0,1996-11-08 06:36:02,4,514
5,265,3.0,1996-11-08 06:38:49,4,228
5,367,4.0,1996-11-08 06:38:49,4,325
5,515,3.0,1996-11-08 06:38:49,4,450
5,21,4.0,1996-11-08 06:40:38,4,20
5,58,5.0,1996-11-08 06:40:38,4,52
5,261,4.0,1996-11-08 06:40:38,4,225
5,357,2.0,1996-11-08 06:40:38,4,315
5,594,5.0,1996-11-08 06:40:38,4,511
5,531,4.0,1996-11-08 06:40:58,4,464
5,589,3.0,1996-11-08 06:40:58,4,507
5,608,3.0,1996-11-08 06:40:58,4,520
5,36,4.0,1996-11-08 06:41:32,4,33
5,232,4.0,1996-11-08 06:41:32,4,198
5,253,3.0,1996-11-08 06:41:32,4,217
6,590,5.0,1996-10-17 11:51:49,5,508
6,592,3.0,1996-10-17 11:51:49,5,509
6,150,4.0,1996-10-17 11:51:50,5,123
6,296,2.0,1996-10-17 11:51:50,5,257
6,380,4.0,1996-10-17 11:51:50,5,337
6,153,3.0,1996-10-17 11:52:26,5,126
6,165,3.0,1996-10-17 11:52:26,5,138
6,344,3.0,1996-10-17 11:52:26,5,302
6,349,5.0,1996-10-17 11:52:26,5,307
6,588,5.0,1996-10-17 11:52:26,5,506
6,231,3.0,1996-10-17 11:52:54,5,197
6,316,5.0,1996-10-17 11:52:54,5,275
6,457,5.0,1996-10-17 11:52:54,5,398
6,593,4.0,1996-10-17 11:52:54,5,510
6,595,5.0,1996-10-17 11:52:54,5,512
6,318,5.0,1996-10-17 11:53:20,5,277
6,329,4.0,1996-10-17 11:53:20,5,287
6,356,5.0,1996-10-17 11:53:20,5,314
6,434,4.0,1996-10-17 11:53:20,5,378
6,480,5.0,1996-10-17 11:53:20,5,418
6,10,3.0,1996-10-17 11:54:13,5,9
6,161,3.0,1996-10-17 11:54:13,5,134
6,208,3.0,1996-10-17 11:54:13,5,176
6,292,4.0,1996-10-17 11:54:13,5,253
6,339,4.0,1996-10-17 11:54:13,5,297
6,110,5.0,1996-10-17 11:54:43,5,97
6,185,3.0,1996-10-17 11:54:43,5,156
6,253,3.0,1996-10-17 11:54:43,5,217
6,288,2.0,1996-10-17 11:54:43,5,249
6,454,4.0,1996-10-17 11:54:43,5,395
6,47,4.0,1996-10-17 11:55:17,5,43
6,364,5.0,1996-10-17 11:55:17,5,322
6,367,4.0,1996-10-17 11:55:17,5,325
6,377,5.0,1996-10-17 11:55:17,5,334
6,589,3.0,1996-10-17 11:55:17,5,507
6,34,4.0,1996-10-17 11:55:54,5,32
6,410,3.0,1996-10-17 11:55:54,5,355
6,500,5.0,1996-10-17 11:55:54,5,436
6,597,4.0,1996-10-17 11:55:54,5,514
6,50,1.0,1996-10-17 11:56:21,5,46
6,225,4.0,1996-10-17 11:56:21,5,192
6,587,5.0,1996-10-17 11:56:21,5,505
6,19,2.0,1996-10-17 11:56:22,5,18
6,21,2.0,1996-10-17 11:56:22,5,20
6,32,4.0,1996-10-17 11:57:06,5,31
6,527,3.0,1996-10-17 11:57:06,5,461
6,539,3.0,1996-10-17 11:57:06,5,472
6,160,5.0,1996-10-17 11:57:37,5,133
6,266,3.0,1996-10-17 11:57:37,5,229
6,317,4.0,1996-10-17 11:57:37,5,276
6,357,3.0,1996-10-17 11:57:37,5,315
6,440,4.0,1996-10-17 11:57:37,5,383
6,11,4.0,1996-10-17 11:58:09,5,10
6,350,5.0,1996-10-17 11:58:09,5,308
6,432,5.0,1996-10-17 11:58:09,5,376
6,435,3.0,1996-10-17 11:58:09,5,379
6,2,4.0,1996-10-17 11:58:42,5,1
6,282,3.0,1996-10-17 11:58:42,5,244
6,315,4.0,1996-10-17 11:58:42,5,274
6,474,4.0,1996-10-17 11:58:42,5,412
6,509,3.0,1996-10-17 11:58:42,5,444
6,17,4.0,1996-10-17 11:59:19,5,16
6,95,4.0,1996-10-17 11:59:19,5,84
6,236,4.0,1996-10-17 11:59:19,5,202
6,553,5.0,1996-10-17 11:59:19,5,485
6,141,4.0,1996-10-17 11:59:46,5,116
6,151,4.0,1996-10-17 11:59:46,5,124
6,196,3.0,1996-10-17 11:59:46,5,166
6,337,5.0,1996-10-17 11:59:46,5,295
6,508,4.0,1996-10-17 11:59:46,5,443
6,186,3.0,1996-10-17 12:00:19,5,157
6,204,3.0,1996-10-17 12:00:19,5,172
6,252,4.0,1996-10-17 12:00:19,5,216
6,736,5.0,1996-10-17 12:00:19,5,594
6,62,4.0,1996-10-17 12:01:00,5,55
6,158,4.0,1996-10-17 12:01:00,5,131
6,293,3.0,1996-10-17 12:01:00,5,254
6,25,3.0,1996-10-17 12:01:35,5,24
6,168,5.0,1996-10-17 12:01:35,5,140
6,261,4.0,1996-10-17 12:01:35,5,225
6,36,5.0,1996-10-17 12:02:06,5,33
6,256,3.0,1996-10-17 12:02:06,5,220
6,265,3.0,1996-10-17 12:02:06,5,228
6,353,4.0,1996-10-17 12:02:06,5,311
6,368,5.0,1996-10-17 12:02:06,5,326
6,6,4.0,1996-10-17 12:02:37,5,5
6,105,3.0,1996-10-17 12:02:37,5,93
6,333,5.0,1996-10-17 12:02:37,5,291
6,224,3.0,1996-10-17 12:03:14,5,191
